codigo_postal,localidad,partido,provincia
1649,ARROYO TORO,San Fernando,Buenos Aires
1649,ARROYO TRES SARGENTOS,San Fernando,Buenos Aires
1649,ARROYO TUYUPARE,San Fernando,Buenos Aires
1649,ARROYO VEINTICINCO DE NOVIEMBRE,San Fernando,Buenos Aires
1649,ARROYO VERON,San Fernando,Buenos Aires
1649,ARROYO VICO,San Fernando,Buenos Aires
1646,BARRIO SAN JORGE (SAN FERNANDO-PDO. SAN FERNANDO),San Fernando,Buenos Aires
1649,BOCA CARABELAS,San Fernando,Buenos Aires
1649,BOCA DE LA CRUZ COLORADA,San Fernando,Buenos Aires
1649,BOCA DEL ARROYO ESTUDIANTE,San Fernando,Buenos Aires
1649,BOCA DEL TORO,San Fernando,Buenos Aires
1649,CANAL A,San Fernando,Buenos Aires
1649,CANAL C,San Fernando,Buenos Aires
1649,CANAL CINCO,San Fernando,Buenos Aires
1649,CANAL CUATRO,San Fernando,Buenos Aires
1649,CANAL DE LA SERNA,San Fernando,Buenos Aires
1649,CANAL DEL ESTE,San Fernando,Buenos Aires
1649,CANAL DOS,San Fernando,Buenos Aires
1649,CANAL GOBERNADOR ARANA,San Fernando,Buenos Aires
1649,CANAL GOBERNADOR ARIAS,San Fernando,Buenos Aires
1649,CANAL GOBERNADOR DE LA SERNA,San Fernando,Buenos Aires
1649,CANAL HAMBRIENTOS,San Fernando,Buenos Aires
1649,CANAL HONDA,San Fernando,Buenos Aires
1649,CANAL LAURENTINO COMAS,San Fernando,Buenos Aires
"1649,CANAL N"" 1,San Fernando,Buenos Aires"
"1649,CANAL N"" 2,San Fernando,Buenos Aires"
"1649,CANAL N"" 3,San Fernando,Buenos Aires"
"1649,CANAL N"" 4,San Fernando,Buenos Aires"
"1649,CANAL N"" 5,San Fernando,Buenos Aires"
1649,CANAL PICARDO,San Fernando,Buenos Aires
1649,CANAL TRES,San Fernando,Buenos Aires
1649,CANAL UNION,San Fernando,Buenos Aires
1649,CANAL UNO,San Fernando,Buenos Aires
1649,CANAL URION,San Fernando,Buenos Aires
1649,CANAL VILLANUEVA,San Fernando,Buenos Aires
1649,CHAÑA-MINI,San Fernando,Buenos Aires
1649,CUARTELES CARABELAS,San Fernando,Buenos Aires
1649,CUATRO BOCAS,San Fernando,Buenos Aires
1644,DOCTOR ALBERT SCHWEITZER (PARADA FCGM),San Fernando,Buenos Aires
1649,EL CORRENTOSO,San Fernando,Buenos Aires
1649,ESTACION FORESTAL DOMINGO FAUSTINO SARMIENTO (DELTA),San Fernando,Buenos Aires
1649,GUAZU Y MANZANO,San Fernando,Buenos Aires
1649,GUAZU Y NARANJO,San Fernando,Buenos Aires
1649,LA BARQUITA,San Fernando,Buenos Aires
1649,LAGUNA DE BORCHES,San Fernando,Buenos Aires
1649,LAGUNA DE LA BARCA,San Fernando,Buenos Aires
1649,LAGUNA LAGUNITA,San Fernando,Buenos Aires
1649,PARANA MINI,San Fernando,Buenos Aires
1649,PAY CARABI,San Fernando,Buenos Aires
1649,RECREO EL MARQUES,San Fernando,Buenos Aires
1649,RIO BARCA GRANDE,San Fernando,Buenos Aires
1649,RIO CAPITAN,San Fernando,Buenos Aires
1649,RIO CARABELAS,San Fernando,Buenos Aires
1649,RIO CARABELAS GRANDES,San Fernando,Buenos Aires
1649,RIO CARAPACHAY,San Fernando,Buenos Aires
1649,RIO LUJAN (TIGRE-PDO. TIGRE),San Fernando,Buenos Aires
1649,RIO PARANA DE LAS PALMAS,San Fernando,Buenos Aires
1649,RIO PARANA MINI,San Fernando,Buenos Aires
1649,RIO SAN ANTONIO,San Fernando,Buenos Aires
1649,RIO SARMIENTO,San Fernando,Buenos Aires
1649,RIO TIGRE,San Fernando,Buenos Aires
1646,SAN FERNANDO,San Fernando,Buenos Aires
1649,TRES BOCAS,San Fernando,Buenos Aires
1649,VARADERO DEL MINI,San Fernando,Buenos Aires
1644,VICTORIA,San Fernando,Buenos Aires
1646,VILLA DEL CARMEN (SAN FERNANDO-PDO. SAN FERNANDO),San Fernando,Buenos Aires
1646,VIRREYES,San Fernando,Buenos Aires
1649,ZANJA GUALTIERI,San Fernando,Buenos Aires
1649,ZANJA TAMAGNI,San Fernando,Buenos Aires
1640,ACASSUSO,San Isidro,Buenos Aires
1642,BARRIO BOATING CLUB,San Isidro,Buenos Aires
1642,BARRIO GENERAL PUEYRREDON,San Isidro,Buenos Aires
1607,BARRIO OBRERO FERROVIARIO,San Isidro,Buenos Aires
1607,BARRIO STELLA MARIS,San Isidro,Buenos Aires
1640,BARRIO VILLA PRIMAVERA,San Isidro,Buenos Aires
1643,BECCAR,San Isidro,Buenos Aires
1609,BOULOGNE,San Isidro,Buenos Aires
1609,BOULOGNE SUR MER,San Isidro,Buenos Aires
1607,JOSE MARTI,San Isidro,Buenos Aires
1640,MARTINEZ,San Isidro,Buenos Aires
1642,MONTE VIEJO,San Isidro,Buenos Aires
1642,SAN ISIDRO,San Isidro,Buenos Aires
1607,VILLA ADELINA,San Isidro,Buenos Aires
2900,BARRIO 9 DE JULIO (SAN NICOLAS-PDO. S. NICOLAS),San Nicolas,Buenos Aires
2900,BARRIO ALTO VERDE (SAN NICOLAS-PDO. SAN NICOLAS),San Nicolas,Buenos Aires
2900,BARRIO CARCEL,San Nicolas,Buenos Aires
2900,BARRIO DESTILERIA,San Nicolas,Buenos Aires
2901,BARRIO GENERAL MANUEL SAVIO,San Nicolas,Buenos Aires
2900,BARRIO LAS LOMAS,San Nicolas,Buenos Aires
2900,BARRIO MITRE (SAN NICOLAS-PDO. SAN NICOLAS),San Nicolas,Buenos Aires
2900,BARRIO NOVAMUR,San Nicolas,Buenos Aires
2900,BARRIO PARQUE,San Nicolas,Buenos Aires
2901,BARRIO SIDERURGIA,San Nicolas,Buenos Aires
2901,BARRIO SOMISA,San Nicolas,Buenos Aires
2900,BARRIO SUPER USINA,San Nicolas,Buenos Aires
2900,BARRIO ZONA SUPER USINA,San Nicolas,Buenos Aires
2900,CAMINERA SAN NICOLAS,San Nicolas,Buenos Aires
2903,CAMPOS SALLES,San Nicolas,Buenos Aires
2905,COLONIA LA ALICIA,San Nicolas,Buenos Aires
2907,CONESA,San Nicolas,Buenos Aires
2903,EREZCANO,San Nicolas,Buenos Aires
2909,ESTANCIAS,San Nicolas,Buenos Aires
2905,GENERAL ROJO,San Nicolas,Buenos Aires
2907,INGENIERO URCELAY (ESTACION FCGB),San Nicolas,Buenos Aires
2909,JUAN G. PUJOL,San Nicolas,Buenos Aires
2901,LA EMILIA,San Nicolas,Buenos Aires
2903,LOPEZ ARIAS,San Nicolas,Buenos Aires
2903,LOS DOS AMIGOS,San Nicolas,Buenos Aires
2909,MUTTI,San Nicolas,Buenos Aires
2900,PUERTO SAN NICOLAS,San Nicolas,Buenos Aires
2907,PUJOL,San Nicolas,Buenos Aires
2900,SAN NICOLAS,San Nicolas,Buenos Aires
2901,VILLA HERMOSA,San Nicolas,Buenos Aires
2935,ALGARROBO (ING. MONTETA-PDO. SAN PEDRO),San Pedro,Buenos Aires
2935,ARROYO BURGOS,San Pedro,Buenos Aires
2930,BARRIO COBOS,San Pedro,Buenos Aires
2930,BARRIO LAS CANALETAS,San Pedro,Buenos Aires
2935,DOYLE,San Pedro,Buenos Aires
2935,EL DESCANSO,San Pedro,Buenos Aires
2946,EL ESPINILLO,San Pedro,Buenos Aires
2946,GOBERNADOR CASTRO,San Pedro,Buenos Aires
2935,INGENIERO MONETA,San Pedro,Buenos Aires
2931,ISLA LOS LAURELES,San Pedro,Buenos Aires
2935,KILOMETRO 172,San Pedro,Buenos Aires
2946,KILOMETRO 184 (APEADERO FCGM),San Pedro,Buenos Aires
2930,LA BUENA MOZA,San Pedro,Buenos Aires
2931,LA MATILDE,San Pedro,Buenos Aires
2930,LAS CANALETAS,San Pedro,Buenos Aires
2931,OLIVEIRA CEZAR,San Pedro,Buenos Aires
2931,PANAME,San Pedro,Buenos Aires
2935,PARADA KILOMETRO 158,San Pedro,Buenos Aires
2944,RIO TALA,San Pedro,Buenos Aires
2930,RUTA 9 KILOMETRO 169,5,San Pedro,Buenos Aires
2930,SAN PEDRO,San Pedro,Buenos Aires
2935,SANTA LUCIA,San Pedro,Buenos Aires
2930,VILLA DEPIETRI,San Pedro,Buenos Aires
2946,VILLA LEANDRA,San Pedro,Buenos Aires
2930,VILLA SARITA,San Pedro,Buenos Aires
2944,VILLA TERESA,San Pedro,Buenos Aires
2930,VILLAIGRILLO,San Pedro,Buenos Aires
2931,VUELTA DE OBLIGADO,San Pedro,Buenos Aires
1864,ALEJANDRO KORN,San Vicente,Buenos Aires
1984,DOMSELAAR,San Vicente,Buenos Aires
1865,EL PAMPERO,San Vicente,Buenos Aires
1864,EMPALME SAN VICENTE,San Vicente,Buenos Aires
1984,HARAS RATAPLAN,San Vicente,Buenos Aires
1865,LA ARGENTINA,San Vicente,Buenos Aires
1865,LA FORTUNA,San Vicente,Buenos Aires
1865,SAN VICENTE,San Vicente,Buenos Aires
1708,BARRIO AVIACION,Moron,Buenos Aires
1708,BARRIO DE LA MERCED,Moron,Buenos Aires
1708,BARRIO LA CABAÑA,Moron,Buenos Aires
1708,BARRIO MANZANAR DE KAISER,Moron,Buenos Aires
1708,BARRIO PARQUE PELUFFO,Moron,Buenos Aires
1708,BARRIO SAN FRANCISCO,Moron,Buenos Aires
1708,BARRIO SAN JOSE (MORON-PDO. MORON),Moron,Buenos Aires
1712,CASTELAR,Moron,Buenos Aires
1706,DOMINGO FAUSTINO SARMIENTO,Moron,Buenos Aires
1684,EL PALOMAR,Moron,Buenos Aires
1706,HAEDO,Moron,Buenos Aires
1706,MARIANO J. HAEDO,Moron,Buenos Aires
1708,MORON,Moron,Buenos Aires
6612,CAPDEPONT,Suipacha,Buenos Aires
6612,HARAS LA ELVIRA,Suipacha,Buenos Aires
6612,LA SARA (SUIPACHA-PDO. SUIPACHA),Suipacha,Buenos Aires
6614,RIVAS,Suipacha,Buenos Aires
6612,ROMAN BAEZ,Suipacha,Buenos Aires
6612,SUIPACHA,Suipacha,Buenos Aires
7003,ACEILAN,Tandil,Buenos Aires
7000,BARRIO VILLA GAUCHO,Tandil,Buenos Aires
7000,CANTERA ALBION,Tandil,Buenos Aires
7000,CANTERA LA FEDERACION,Tandil,Buenos Aires
7000,CANTERA SAN LUIS,Tandil,Buenos Aires
7000,CERRO DE LOS LEONES,Tandil,Buenos Aires
7001,CERRO LEONES,Tandil,Buenos Aires
7013,DE LA CANAL,Tandil,Buenos Aires
7000,EL GALLO,Tandil,Buenos Aires
7007,FULTON,Tandil,Buenos Aires
7003,GARDEY,Tandil,Buenos Aires
7009,IRAOLA,Tandil,Buenos Aires
7009,LA AURORA (IRAOLA-PDO. TANDIL),Tandil,Buenos Aires
7007,LA AZOTEA,Tandil,Buenos Aires
7000,LA NUMANCIA,Tandil,Buenos Aires
7001,LA PASTORA (PDO. TANDIL),Tandil,Buenos Aires
7003,MARIA IGNACIA,Tandil,Buenos Aires
7007,SAN PASCUAL,Tandil,Buenos Aires
7000,TANDIL,Tandil,Buenos Aires
7003,VELA,Tandil,Buenos Aires
7000,VILLA GALICIA,Tandil,Buenos Aires
7000,VILLA ITALIA (TANDIL-PDO. TANDIL),Tandil,Buenos Aires
7303,ALTONA,Tapalque,Buenos Aires
7303,CAMPO ROJAS,Tapalque,Buenos Aires
7307,CROTTO,Tapalque,Buenos Aires
7303,EL MIRADOR,Tapalque,Buenos Aires
7303,EL SAUCE,Tapalque,Buenos Aires
7307,REQUENA,Tapalque,Buenos Aires
7303,SANTA ROSA,Tapalque,Buenos Aires
7303,TAPALQUE,Tapalque,Buenos Aires
7305,VELLOSO,Tapalque,Buenos Aires
7303,YERBAS,Tapalque,Buenos Aires
7101,GENERAL CONESA,Tordillo,Buenos Aires
7101,TORDILLO,Tordillo,Buenos Aires
8117,ALFEREZ SAN MARTIN,Tornquist,Buenos Aires
8117,CHASICO,Tornquist,Buenos Aires
8117,EL CORTA PIE,Tornquist,Buenos Aires
8117,EMPALME PIEDRA ECHADA (APEADERO FCGR),Tornquist,Buenos Aires
8160,FORTIN CHACO,Tornquist,Buenos Aires
8160,FUERTE ARGENTINO,Tornquist,Buenos Aires
8162,GARCIA DEL RIO,Tornquist,Buenos Aires
8129,GLORIALDO,Tornquist,Buenos Aires
8117,LOPEZ LECUBE,Tornquist,Buenos Aires
8117,NUEVA ROMA,Tornquist,Buenos Aires
8117,PELICURA,Tornquist,Buenos Aires
8117,PIEDRA ANCHA (DESVIO),Tornquist,Buenos Aires
8117,PIEDRA ECHADA (APEADERO FCGR),Tornquist,Buenos Aires
8166,SALDUNGARAY,Tornquist,Buenos Aires
8168,SIERRA DE LA VENTANA,Tornquist,Buenos Aires
8160,TORNQUIST,Tornquist,Buenos Aires
8162,TRES PICOS,Tornquist,Buenos Aires
8117,VENANCIO,Tornquist,Buenos Aires
8160,VILLA SERRANA LA GRUTA,Tornquist,Buenos Aires
8160,VILLA VENTANA,Tornquist,Buenos Aires
6405,30 DE AGOSTO,Trenque Lauquen,Buenos Aires
6400,BARRIO INDIO TROMPA,Trenque Lauquen,Buenos Aires
6424,BERUTTI,Trenque Lauquen,Buenos Aires
6405,CORAZZI,Trenque Lauquen,Buenos Aires
6405,DUHAU,Trenque Lauquen,Buenos Aires
6475,FRANCISCO MAGNANO,Trenque Lauquen,Buenos Aires
6407,GIRODIAS,Trenque Lauquen,Buenos Aires
6471,LA CARRETA,Trenque Lauquen,Buenos Aires
6471,LA MARGARITA (LA CARRETA-PDO. TRENQUE LAUQUEN),Trenque Lauquen,Buenos Aires
6407,LA PORTEÑA (PDO. TRENQUE LAUQUEN),Trenque Lauquen,Buenos Aires
6400,LA ZANJA,Trenque Lauquen,Buenos Aires
6400,LAGUNA REDONDA,Trenque Lauquen,Buenos Aires
6400,LAS GUASQUITAS,Trenque Lauquen,Buenos Aires
6400,LERTORA,Trenque Lauquen,Buenos Aires
6400,MARI LAUQUEN,Trenque Lauquen,Buenos Aires
6400,MARTIN FIERRO (PDO. TRENQUE LAUQUEN),Trenque Lauquen,Buenos Aires
6422,PRIMERA JUNTA,Trenque Lauquen,Buenos Aires
6424,SAN RAMON (BERUTTI-PDO. TRENQUE LAUQUEN),Trenque Lauquen,Buenos Aires
6471,SANTA INES (LA CARRETA-PDO. TRENQUE LAUQUEN),Trenque Lauquen,Buenos Aires
6400,TRENQUE LAUQUEN,Trenque Lauquen,Buenos Aires
6407,TRONGE,Trenque Lauquen,Buenos Aires
6471,VILLA BRANDA,Trenque Lauquen,Buenos Aires
7505,BALNEARIO CLAROMECO,Tres Arroyos,Buenos Aires
7511,BALNEARIO OCEANO,Tres Arroyos,Buenos Aires
7511,BALNEARIO RETA,Tres Arroyos,Buenos Aires
7505,CLAROMECO,Tres Arroyos,Buenos Aires
7500,CLAUDIO C. MOLINA,Tres Arroyos,Buenos Aires
7511,COPETONAS,Tres Arroyos,Buenos Aires
7507,EL BOMBERO,Tres Arroyos,Buenos Aires
7500,EL CARRETERO,Tres Arroyos,Buenos Aires
7500,EL TRIANGULO,Tres Arroyos,Buenos Aires
7505,ESTACION SAN FRANCISCO DE BELLOCQ,Tres Arroyos,Buenos Aires
7503,GENARO VALDES,Tres Arroyos,Buenos Aires
7500,HUESO CLAVADO,Tres Arroyos,Buenos Aires
7500,LA HORQUETA (TRES ARROYOS-PDO. TRES ARROYOS),Tres Arroyos,Buenos Aires
7500,LA PASTORA (TRES ARROYOS-PDO. T. ARROYOS),Tres Arroyos,Buenos Aires
7500,LA SORTIJA,Tres Arroyos,Buenos Aires
7500,LA TIGRA,Tres Arroyos,Buenos Aires
7500,LAS VAQUERIAS,Tres Arroyos,Buenos Aires
7505,LIN-CALEL,Tres Arroyos,Buenos Aires
7519,MAYOL,Tres Arroyos,Buenos Aires
7507,MICAELA CASCALLARES,Tres Arroyos,Buenos Aires
7503,ORENSE,Tres Arroyos,Buenos Aires
7511,PASO DEL MEDANO,Tres Arroyos,Buenos Aires
7511,PUEBLO BALNEARIO RETA,Tres Arroyos,Buenos Aires
7511,RETA,Tres Arroyos,Buenos Aires
7505,SAN FRANCISCO DE BELLOCQ,Tres Arroyos,Buenos Aires
7519,SAN MAYOL,Tres Arroyos,Buenos Aires
7500,TRES ARROYOS,Tres Arroyos,Buenos Aires
7505,VILLA CARUCHA,Tres Arroyos,Buenos Aires
6660,25 DE MAYO,25 de Mayo,Buenos Aires
6667,AGUSTIN MOSCONI,25 de Mayo,Buenos Aires
6621,ANDERSON,25 de Mayo,Buenos Aires
6661,BLAS DURAÑONA,25 de Mayo,Buenos Aires
6667,COLONIA INCHAUSTI,25 de Mayo,Buenos Aires
6509,DEL VALLE,25 de Mayo,Buenos Aires
6665,ERNESTINA,25 de Mayo,Buenos Aires
6621,GOBERNADOR UGARTE,25 de Mayo,Buenos Aires
6667,ISLAS,25 de Mayo,Buenos Aires
6663,JUAN VELA,25 de Mayo,Buenos Aires
6665,LA GLORIA,25 de Mayo,Buenos Aires
6667,LA RABIA,25 de Mayo,Buenos Aires
6660,LAGUNA LAS MULITAS,25 de Mayo,Buenos Aires
6661,LUCAS MONTEVERDE,25 de Mayo,Buenos Aires
6661,MAMAGUITA,25 de Mayo,Buenos Aires
6667,MARTIN BERRAONDO,25 de Mayo,Buenos Aires
6663,NORBERTO DE LA RIESTRA,25 de Mayo,Buenos Aires
6660,ORTIZ DE ROSAS,25 de Mayo,Buenos Aires
6665,PEDERNALES,25 de Mayo,Buenos Aires
6621,PRESIDENTE QUINTANA,25 de Mayo,Buenos Aires
6661,PUEBLITOS,25 de Mayo,Buenos Aires
6661,SAN ENRIQUE,25 de Mayo,Buenos Aires
6665,SAN JOSE (ERNESTINA-PDO. 25 DE MAYO),25 de Mayo,Buenos Aires
6660,SANTIAGO GARBARINI,25 de Mayo,Buenos Aires
6667,VALDES,25 de Mayo,Buenos Aires
1602,ARISTOBULO DEL VALLE,Vte. Lopez,Buenos Aires
1636,BARTOLOME MITRE (ESTACION FCGM),Vte. Lopez,Buenos Aires
1636,BORGES,Vte. Lopez,Buenos Aires
1606,CARAPACHAY,Vte. Lopez,Buenos Aires
1602,DOCTOR ANTONIO CETRANGOLO (PARADA FCGM),Vte. Lopez,Buenos Aires
1602,FLORIDA,Vte. Lopez,Buenos Aires
1602,JUAN B. JUSTO (ESTACION FCGM) (FLORIDA-PDO. VICENTE LOPEZ),Vte. Lopez,Buenos Aires
1636,LA LUCILA,Vte. Lopez,Buenos Aires
1605,MUNRO,Vte. Lopez,Buenos Aires
1636,OLIVOS,Vte. Lopez,Buenos Aires
1602,PUENTE SAAVEDRA,Vte. Lopez,Buenos Aires
1638,VICENTE LOPEZ,Vte. Lopez,Buenos Aires
1603,VILLA MARTELLI,Vte. Lopez,Buenos Aires
8136,ALGARROBO (PDO. VILLARINO),Villarino,Buenos Aires
8134,ARGERICH,Villarino,Buenos Aires
8132,CABEZA DE BUEY,Villarino,Buenos Aires
8136,COLONIA CUARENTA Y TRES,Villarino,Buenos Aires
8136,COLONIA JUAN COUSTE,Villarino,Buenos Aires
8134,COLONIA OCAMPO,Villarino,Buenos Aires
8146,EL RINCON (MAYOR BURATOVICH-PDO. VILLARINO),Villarino,Buenos Aires
8148,FORTIN MERCEDES,Villarino,Buenos Aires
8148,FORTIN VIEJO,Villarino,Buenos Aires
8142,HILARIO ASCASUBI,Villarino,Buenos Aires
8146,ISLA VERDE,Villarino,Buenos Aires
8136,JUAN COUSTE,Villarino,Buenos Aires
8136,LA BLANCA,Villarino,Buenos Aires
8134,LA GLEVA,Villarino,Buenos Aires
8132,LA MASCOTA (PDO. VILLARINO),Villarino,Buenos Aires
8134,LAGUNA CHASICO,Villarino,Buenos Aires
8134,LAS ESCOBAS,Villarino,Buenos Aires
8148,LAS ISLETAS,Villarino,Buenos Aires
8134,MASCOTA,Villarino,Buenos Aires
8146,MAYOR BURATOVICH,Villarino,Buenos Aires
8132,MEDANOS,Villarino,Buenos Aires
8136,MONTES DE OCA,Villarino,Buenos Aires
8134,NICOLAS LEVALLE,Villarino,Buenos Aires
8142,OMBUCTA,Villarino,Buenos Aires
8134,PASO CRAMER,Villarino,Buenos Aires
8148,PEDRO LURO,Villarino,Buenos Aires
8142,PUERTO COLOMA,Villarino,Buenos Aires
8146,RADIOFARO EL RINCON,Villarino,Buenos Aires
8142,SAN ADOLIO,Villarino,Buenos Aires
8144,TENIENTE ORIGONE,Villarino,Buenos Aires
8146,VILLA RIO CHICO,Villarino,Buenos Aires
8109,ALMIRANTE SOLIER,Cnel. Rosales,Buenos Aires
8111,ARROYO PAREJA,Cnel. Rosales,Buenos Aires
8115,BAJO HONDO,Cnel. Rosales,Buenos Aires
8109,BALNEARIO (PARADA),Cnel. Rosales,Buenos Aires
8101,CALDERON,Cnel. Rosales,Buenos Aires
8109,DESVIO SANDRINI,Cnel. Rosales,Buenos Aires
8111,ISLA CATARELLI,Cnel. Rosales,Buenos Aires
8109,LA MARTINA,Cnel. Rosales,Buenos Aires
8115,LA VIRGINIA,Cnel. Rosales,Buenos Aires
8111,MUELLE PUERTO BELGRANO,Cnel. Rosales,Buenos Aires
8115,PASO MAYOR,Cnel. Rosales,Buenos Aires
8109,PEHUEN CO,Cnel. Rosales,Buenos Aires
8111,PUERTO BELGRANO,Cnel. Rosales,Buenos Aires
8111,PUERTO ROSALES,Cnel. Rosales,Buenos Aires
8109,PUNTA ALTA,Cnel. Rosales,Buenos Aires
8109,VILLA DEL MAR,Cnel. Rosales,Buenos Aires
8101,VILLA GRAL. ARIAS,Cnel. Rosales,Buenos Aires
8109,VILLA LAURA (PUNTA ALTA-PDO. CNEL. DE MARIA LEONARDO ROSALES),Cnel. Rosales,Buenos Aires
8109,VILLA MAIO,Cnel. Rosales,Buenos Aires
1923,ARROYO DEL PESCADO,Berisso,Buenos Aires
1923,ARROYO LA MAZA,Berisso,Buenos Aires
1923,BERISSO,Berisso,Buenos Aires
1929,ISLA PAULINO,Berisso,Buenos Aires
1923,LOS TALAS,Berisso,Buenos Aires
1931,BALNEARIO PUNTA LARA,Ensenada,Buenos Aires
1929,BASE NAVAL RIO SANTIAGO,Ensenada,Buenos Aires
1925,DESTILERIA FISCAL,Ensenada,Buenos Aires
1925,DOCK CENTRAL,Ensenada,Buenos Aires
1925,ENSENADA,Ensenada,Buenos Aires
1927,ESCUELA NAVAL MILITAR RIO SANTIAGO,Ensenada,Buenos Aires
1925,GRAND DOCK,Ensenada,Buenos Aires
1929,ISLA SANTIAGO,Ensenada,Buenos Aires
1925,PUERTO LA PLATA,Ensenada,Buenos Aires
1931,PUNTA LARA,Ensenada,Buenos Aires
7503,CRISTIANO MUERTO,San Cayetano,Buenos Aires
7521,DEFERRARI,San Cayetano,Buenos Aires
7503,EL CRISTIANO,San Cayetano,Buenos Aires
7503,LA FELICIANA,San Cayetano,Buenos Aires
7503,LOS MOLLES,San Cayetano,Buenos Aires
7521,OCHANDIO,San Cayetano,Buenos Aires
7521,SAN CAYETANO,San Cayetano,Buenos Aires
7503,SANTA CATALINA (CRISTIANO MUERTO-PDO. SAN CAYETANO),San Cayetano,Buenos Aires
1657,BARRIO CHURRUCA,Tres de Febrero,Buenos Aires
1657,BARRIO MARTIN FIERRO (VILLA LOMA HERMOSA-PDO. SAN MARTIN),Tres de Febrero,Buenos Aires
1657,BARRIO VILLA MARIA DE LOS REMEDIOS DE ESCALADA,Tres de Febrero,Buenos Aires
1678,CASEROS (PDO. 3 DE FEBRERO),Tres de Febrero,Buenos Aires
1702,CIUDADELA,Tres de Febrero,Buenos Aires
1676,CUADRILLA 1011 (FGCSM. SUBDIVISION ALIANZA),Tres de Febrero,Buenos Aires
1702,JOSE INGENIEROS (PDO. 3 DE FEBRERO),Tres de Febrero,Buenos Aires
1682,JOSE MARIA BOSCH,Tres de Febrero,Buenos Aires
1682,MARTIN CORONADO,Tres de Febrero,Buenos Aires
1657,PABLO PODESTA,Tres de Febrero,Buenos Aires
1657,RUTA 8 KILOMETRO 19,500 AL 22,800,Tres de Febrero,Buenos Aires
1674,SAENZ PEÑA,Tres de Febrero,Buenos Aires
1676,SANTOS LUGARES,Tres de Febrero,Buenos Aires
1657,UNION TRANVIARIOS,Tres de Febrero,Buenos Aires
1657,VILLA 11 DE SEPTIEMBRE,Tres de Febrero,Buenos Aires
1682,VILLA BOSCH,Tres de Febrero,Buenos Aires
1657,VILLA CIUDAD JARDIN EL LIBERTADOR,Tres de Febrero,Buenos Aires
1684,VILLA CIUDAD JARDIN LOMAS DEL PALOMAR,Tres de Febrero,Buenos Aires
1702,VILLA JOSE INGENIEROS,Tres de Febrero,Buenos Aires
1657,VILLA LOMA HERMOSA,Tres de Febrero,Buenos Aires
1657,VILLA MARIA DE LOS REMEDIOS DE ESCALADA,Tres de Febrero,Buenos Aires
1678,VILLA MATHEU,Tres de Febrero,Buenos Aires
1678,VILLA PARQUE,Tres de Febrero,Buenos Aires
1674,VILLA RAFFO,Tres de Febrero,Buenos Aires
1674,VILLA SAENZ PEÑA,Tres de Febrero,Buenos Aires
1676,VILLA SANTOS LUGARES,Tres de Febrero,Buenos Aires
1676,VILLA TALLERES ALIANZA,Tres de Febrero,Buenos Aires
1625,ARROYO CANELON,Escobar,Buenos Aires
1625,ARROYO LAS ROSAS (ESCOBAR-PDO. ESCOBAR),Escobar,Buenos Aires
1619,BARRIO BELIERA,Escobar,Buenos Aires
1623,BARRIO GARIN NORTE,Escobar,Buenos Aires
1619,BARRIO KM. 48,Escobar,Buenos Aires
1623,BARRIO PARQUE LAMBARE,Escobar,Buenos Aires
1619,BARRIO SANTA TERESA,Escobar,Buenos Aires
1625,BELEN DE ESCOBAR,Escobar,Buenos Aires
1625,CAMPOMAR (VIÑEDO),Escobar,Buenos Aires
1623,DIQUE LUJAN,Escobar,Buenos Aires
1625,ESCOBAR,Escobar,Buenos Aires
1619,GARIN,Escobar,Buenos Aires
1623,INGENIERO MASCHWITZ,Escobar,Buenos Aires
1623,LA GRACIELITA,Escobar,Buenos Aires
1625,LOMA VERDE (ESCOBAR-PDO. ESCOBAR),Escobar,Buenos Aires
1620,MAQUINISTA FRANCISCO SAVIO,Escobar,Buenos Aires
1627,MATHEU,Escobar,Buenos Aires
1625,PUERTO DE ESCOBAR,Escobar,Buenos Aires
1623,PUNTA DE CANAL (APEADERO FCGM),Escobar,Buenos Aires
1625,RINCON DEL CAZADOR,Escobar,Buenos Aires
1619,RUTA 26 KILOMETRO 48,Escobar,Buenos Aires
1619,RUTA 26 MAQUINISTA FRANCISCO SAVIO,Escobar,Buenos Aires
1625,VILLA LA CHECHELA,Escobar,Buenos Aires
1625,VILLA VALLIER,Escobar,Buenos Aires
1627,ZELAYA,Escobar,Buenos Aires
6465,CORACEROS,Hipolito Irigoyen,Buenos Aires
6465,HENDERSON,Hipolito Irigoyen,Buenos Aires
6557,HERRERA VEGAS,Hipolito Irigoyen,Buenos Aires
6465,MARIA LUCILA,Hipolito Irigoyen,Buenos Aires
1884,BARRIO CENTENARIO,Berazategui,Buenos Aires
1884,BARRIO EL ONCE,Berazategui,Buenos Aires
1884,BARRIO GENERAL BELGRANO (BERAZATEGUI-PDO. BERAZATEGUI),Berazategui,Buenos Aires
1884,BARRIO JACARANDA,Berazategui,Buenos Aires
1884,BARRIO LA LOMA,Berazategui,Buenos Aires
1890,BARRIO LAS HERMANAS,Berazategui,Buenos Aires
1884,BARRIO LOS MANZANOS,Berazategui,Buenos Aires
1884,BARRIO LOS PINOS (PDO. BERAZATEGUI),Berazategui,Buenos Aires
1884,BARRIO LOS TRONCOS,Berazategui,Buenos Aires
1884,BARRIO LUCHETTI,Berazategui,Buenos Aires
1885,BARRIO MARITIMO,Berazategui,Buenos Aires
